OBJECTID,lat,long,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
1995,33.654794,-112.100308,"WB UNION HILLS DR FS 19TH AVE
",W,44889,SHELTERS,-12478949.2,3982542.948
1996,33.654933,-112.109069,"WB UNION HILLS DR FS 23RD AVE
",E,75666,SHELTERS,-12479924.47,3982561.537
1997,33.654933,-112.109069,"WB UNION HILLS DR FS 23RD AVE
",W,44889,SHELTERS,-12479924.47,3982561.537
1998,33.654792,-112.135307,"WB UNION HILLS DR FS 35TH AVE
",E,58638,SHELTERS,-12482845.28,3982542.68
1999,33.654792,-112.135307,"WB UNION HILLS DR FS 35TH AVE
",W,38589,SHELTERS,-12482845.28,3982542.68
2000,33.654692,-112.152307,"WB UNION HILLS DR FS 43RD AVE
",E,63287,SHELTERS,-12484737.71,3982529.307
2001,33.654692,-112.152307,"WB UNION HILLS DR FS 43RD AVE
",W,37867,SHELTERS,-12484737.71,3982529.307
2002,33.451437,-112.147621,"WB VAN BUREN ST FS 41ST AVE
",S,39098,BENCHES,-12484216.06,3955379.123
2003,33.451492,-112.130707,"WB VAN BUREN ST FS 33RD AVE
",E,77925,SHELTERS,-12482333.21,3955386.461
2004,33.451492,-112.130707,"WB VAN BUREN ST FS 33RD AVE
",W,46029,SHELTERS,-12482333.21,3955386.461
2005,33.451494,-112.139205,"WB VAN BUREN ST FS 37TH AVE
",E,49895,SHELTERS,-12483279.2,3955386.727
2006,33.451494,-112.139205,"WB VAN BUREN ST FS 37TH AVE
",W,30626,SHELTERS,-12483279.2,3955386.727
2007,33.451494,-112.143707,"WB VAN BUREN ST FS 39TH AVE
",S,39098,BENCHES,-12483780.36,3955386.727
2008,33.45142,-112.15231,"WB VAN BUREN ST FS 43RD AVE
",E,54341,SHELTERS,-12484738.04,3955376.854
2009,33.45142,-112.15231,"WB VAN BUREN ST FS 43RD AVE
",W,30690,SHELTERS,-12484738.04,3955376.854
2010,33.451298,-112.169706,"WB VAN BUREN ST FS 51ST AVE
",E,42236,SHELTERS,-12486674.55,3955360.577
2011,33.451298,-112.169706,"WB VAN BUREN ST FS 51ST AVE
",W,23941,SHELTERS,-12486674.55,3955360.577
2012,33.451474,-112.083504,"WB VAN BUREN ST FS 7TH AVE
",E,53593,SHELTERS,-12477078.59,3955384.059
2013,33.451474,-112.083504,"WB VAN BUREN ST FS 7TH AVE
",W,32816,SHELTERS,-12477078.59,3955384.059
2014,33.448293,-112.080357,"WB WASHINGTON ST FS 5TH AVE
",E,49676,SHELTERS,-12476728.27,3954959.657
2015,33.448293,-112.080357,"WB WASHINGTON ST FS 5TH AVE
",W,32871,SHELTERS,-12476728.27,3954959.657
2016,33.479995,-112.043307,"EB THOMAS RD FS 18TH ST
",W,105764,SHELTERS,-12472603.88,3959189.961
2017,33.479995,-112.043307,"EB THOMAS RD FS 18TH ST
",E,64677,SHELTERS,-12472603.88,3959189.961
2018,33.480126,-112.047007,"EB THOMAS RD FS 16TH ST
",W,105764,SHELTERS,-12473015.76,3959207.445
2019,33.480126,-112.047007,"EB THOMAS RD FS 16TH ST
",E,64677,SHELTERS,-12473015.76,3959207.445
2020,33.3927,-112.099089,"NB 19TH AVE FS SOUTHERN AVE
",S,62701,SHELTERS,-12478813.51,3947545.078
2021,33.3927,-112.099089,"NB 19TH AVE FS SOUTHERN AVE
",N,37495,SHELTERS,-12478813.51,3947545.078
2022,33.407294,-112.099205,"NB 19TH AVE FS BROADWAY RD
",S,77657,SHELTERS,-12478826.42,3949491.058
2023,33.407294,-112.099205,"NB 19TH AVE FS BROADWAY RD
",N,40094,SHELTERS,-12478826.42,3949491.058
2024,33.480198,-112.029732,"EB THOMAS RD FS 24TH ST
",W,103668,SHELTERS,-12471092.72,3959217.054
2025,33.480198,-112.029732,"EB THOMAS RD FS 24TH ST
",NE,60455,SHELTERS,-12471092.72,3959217.054
2026,33.437236,-112.204305,"WB BUCKEYE RD FS 67TH AVE
",E,58507,SHELTERS,-12490526.1,3953484.579
2027,33.437236,-112.204305,"WB BUCKEYE RD FS 67TH AVE
",W,35300,SHELTERS,-12490526.1,3953484.579
2028,33.480194,-112.025305,"EB THOMAS RD FS 26TH ST
",W,104587,SHELTERS,-12470599.91,3959216.52
2029,33.480194,-112.025305,"EB THOMAS RD FS 26TH ST
",E,57042,SHELTERS,-12470599.91,3959216.52
2030,33.480292,-112.021076,"EB THOMAS RD FS 28TH ST
",N,74869,BENCHES,-12470129.14,3959229.6
2031,33.683598,-112.087686,"EB DEER VALLEY RD FS 12TH AVE
",W,30388,SHELTERS,-12477544.13,3986395.681
2032,33.683598,-112.087686,"EB DEER VALLEY RD FS 12TH AVE
",E,17025,SHELTERS,-12477544.13,3986395.681
2033,33.683616,-112.082387,"EB DEER VALLEY RD FS 7TH AVE
",W,28563,SHELTERS,-12476954.25,3986398.09
2034,33.683616,-112.082387,"EB DEER VALLEY RD FS 7TH AVE
",E,15975,SHELTERS,-12476954.25,3986398.09
2035,33.683832,-112.083584,"WB DEER VALLEY RD FS 7TH AVE
",E,30354,SHELTERS,-12477087.5,3986426.986
2036,33.683832,-112.083584,"WB DEER VALLEY RD FS 7TH AVE
",W,17050,SHELTERS,-12477087.5,3986426.986
2037,33.683832,-112.089067,"WB DEER VALLEY RD FS 12TH AVE
",E,30363,SHELTERS,-12477697.86,3986426.986
2038,33.683832,-112.089067,"WB DEER VALLEY RD FS 12TH AVE
",W,17050,SHELTERS,-12477697.86,3986426.986
2039,33.680505,-112.0998,"NB 19TH AVE FS LONE CACTUS DR
",S,64414,SHELTERS,-12478892.65,3985981.909
2040,33.680505,-112.0998,"NB 19TH AVE FS LONE CACTUS DR
",N,36703,SHELTERS,-12478892.65,3985981.909
2041,33.451178,-112.177207,"EB VAN BUREN ST FS 55TH AVE
",W,42181,SHELTERS,-12487509.56,3955344.567
2042,33.451178,-112.177207,"EB VAN BUREN ST FS 55TH AVE
",E,23995,SHELTERS,-12487509.56,3955344.567
2043,33.305745,-112.055108,"EB CHANDLER BLVD FS DESERT FOOTHILLS PKWY
",NE,56690,SHELTERS,-12473917.56,3935957.172
2044,33.305745,-112.055108,"EB CHANDLER BLVD FS DESERT FOOTHILLS PKWY
",SW,33964,SHELTERS,-12473917.56,3935957.172
2045,33.304995,-112.013507,"EB CHANDLER BLVD FS 32ND ST
",W,20701,SHELTERS,-12469286.56,3935857.275
2046,33.304995,-112.013507,"EB CHANDLER BLVD FS 32ND ST
",E,13656,SHELTERS,-12469286.56,3935857.275
2047,33.305794,-111.980278,"NB 48TH ST FS CHANDLER BLVD
",S,93034,SHELTERS,-12465587.53,3935963.699
2048,33.305794,-111.980278,"NB 48TH ST FS CHANDLER BLVD
",N,57925,SHELTERS,-12465587.53,3935963.699
2049,33.305195,-111.979509,"EB CHANDLER BLVD FS 48TH ST
",W,88372,SHELTERS,-12465501.92,3935883.914
2050,33.305195,-111.979509,"EB CHANDLER BLVD FS 48TH ST
",E,51884,SHELTERS,-12465501.92,3935883.914
2051,33.480359,-112.003045,"EB THOMAS RD FS 36TH ST
",W,111743,SHELTERS,-12468121.94,3959238.542
2052,33.480359,-112.003045,"EB THOMAS RD FS 36TH ST
",E,67396,SHELTERS,-12468121.94,3959238.542
2053,33.319003,-111.980546,"SB 48TH ST FS RAY RD
",N,63371,SHELTERS,-12465617.36,3937723.229
2054,33.319003,-111.980546,"SB 48TH ST FS RAY RD
",S,37893,SHELTERS,-12465617.36,3937723.229
2055,33.406754,-112.082305,"WB BROADWAY RD FS 7TH AVE
",E,42702,SHELTERS,-12476945.12,3949419.048
2056,33.406754,-112.082305,"WB BROADWAY RD FS 7TH AVE
",W,26341,SHELTERS,-12476945.12,3949419.048
2057,33.479994,-112.068505,"EB THOMAS RD FS 3RD ST
",W,82472,SHELTERS,-12475408.91,3959189.827
2058,33.479994,-112.068505,"EB THOMAS RD FS 3RD ST
",E,50108,SHELTERS,-12475408.91,3959189.827
2059,33.304994,-112.039306,"WB CHANDLER BLVD FS 21ST ST
",E,56424,SHELTERS,-12472158.49,3935857.142
2060,33.304994,-112.039306,"WB CHANDLER BLVD FS 21ST ST
",W,33964,SHELTERS,-12472158.49,3935857.142
2061,33.305387,-111.976304,"WB CHANDLER BLVD FS 50TH ST
",E,98136,SHELTERS,-12465145.14,3935909.488
2062,33.305387,-111.976304,"WB CHANDLER BLVD FS 50TH ST
",W,58396,SHELTERS,-12465145.14,3935909.488
2063,33.305253,-111.998205,"WB CHANDLER BLVD FS MOUNTAIN PKWY
",E,63783,SHELTERS,-12467583.15,3935891.64
2064,33.305253,-111.998205,"WB CHANDLER BLVD FS MOUNTAIN PKWY
",W,37754,SHELTERS,-12467583.15,3935891.64
2065,33.479993,-111.986207,"EB THOMAS RD FS 44TH ST
",W,93697,SHELTERS,-12466247.54,3959189.694
2066,33.479993,-111.986207,"EB THOMAS RD FS 44TH ST
",E,56089,SHELTERS,-12466247.54,3959189.694
2067,33.479993,-111.982006,"EB THOMAS RD FS 46TH ST
",W,93697,SHELTERS,-12465779.89,3959189.694
2068,33.479993,-111.982006,"EB THOMAS RD FS 46TH ST
",E,53857,SHELTERS,-12465779.89,3959189.694
2069,33.589568,-112.120168,"NB 28TH DR FS 11035
",W,26541,BENCHES,-12481160.01,3973823.282
2070,33.480006,-111.977535,"EB THOMAS RD FS 48TH ST
",W,79324,SHELTERS,-12465282.18,3959191.429
2071,33.480006,-111.977535,"EB THOMAS RD FS 48TH ST
",E,47080,SHELTERS,-12465282.18,3959191.429
2072,33.632324,-112.030624,"NB CAVE CREEK RD FS GREENWAY PKY
",SW,73232,SHELTERS,-12471192.02,3979538.325
2073,33.632324,-112.030624,"NB CAVE CREEK RD FS GREENWAY PKY
",N,43429,SHELTERS,-12471192.02,3979538.325
2074,33.567818,-112.06792,"WB DUNLAP AVE FS 5TH ST
",E,70066,SHELTERS,-12475343.79,3970917.124
2075,33.567818,-112.06792,"WB DUNLAP AVE FS 5TH ST
",W,42625,SHELTERS,-12475343.79,3970917.124
2076,33.668149,-112.099938,"SB 19TH AVE FS BEARDSLEY RD
",N,72427,SHELTERS,-12478908.02,3984329.111
2077,33.668149,-112.099938,"SB 19TH AVE FS BEARDSLEY RD
",S,43439,SHELTERS,-12478908.02,3984329.111
2078,33.683207,-112.09999,"SB 19TH AVE FS DEER VALLEY RD
",N,64723,SHELTERS,-12478913.8,3986343.374
2079,33.683207,-112.09999,"SB 19TH AVE FS DEER VALLEY RD
",S,37412,SHELTERS,-12478913.8,3986343.374
2080,33.680032,-112.099954,"SB 19TH AVE FS LONE CACTUS DR
",N,64723,SHELTERS,-12478909.8,3985918.634
2081,33.680032,-112.099954,"SB 19TH AVE FS LONE CACTUS DR
",S,36394,SHELTERS,-12478909.8,3985918.634
2082,33.683694,-112.099117,"EB DEER VALLEY RD FS 19TH AVE
",W,30388,SHELTERS,-12478816.62,3986408.524
2083,33.683694,-112.099117,"EB DEER VALLEY RD FS 19TH AVE
",E,16932,SHELTERS,-12478816.62,3986408.524
2084,33.583143,-112.013008,"NB 32ND ST FS SHEA BLVD
",S,43649,SHELTERS,-12469231.01,3972964.72
2085,33.583143,-112.013008,"NB 32ND ST FS SHEA BLVD
",N,26956,SHELTERS,-12469231.01,3972964.72
2086,33.377834,-112.11699,"WB BASELINE RD FS 27TH AVE
",E,93586,SHELTERS,-12480806.24,3945563.166
2087,33.377834,-112.11699,"WB BASELINE RD FS 27TH AVE
",W,54568,SHELTERS,-12480806.24,3945563.166
2088,33.377765,-112.134962,"WB BASELINE RD FS 35TH DR
",E,52109,SHELTERS,-12482806.87,3945553.968
2089,33.377765,-112.134962,"WB BASELINE RD FS 35TH DR
",W,31571,SHELTERS,-12482806.87,3945553.968
2090,33.378711,-112.012681,"NB 32ND ST FS BASELINE RD
",S,25696,SHELTERS,-12469194.61,3945680.077
2091,33.378711,-112.012681,"NB 32ND ST FS BASELINE RD
",N,16697,SHELTERS,-12469194.61,3945680.077
2092,33.479993,-112.040208,"EB THOMAS RD NS 20TH ST
",W,108631,SHELTERS,-12472258.9,3959189.694
2093,33.479993,-112.040208,"EB THOMAS RD NS 20TH ST
",E,64677,SHELTERS,-12472258.9,3959189.694
2094,33.377659,-112.086705,"EB BASELINE RD MB 15TH AVE
",W,47891,SHELTERS,-12477434.93,3945539.838
2095,33.377659,-112.086705,"EB BASELINE RD MB 15TH AVE
",E,24577,SHELTERS,-12477434.93,3945539.838
2096,33.48018,-112.037007,"EB THOMAS RD NS 21ST ST
",W,105640,SHELTERS,-12471902.57,3959214.652
2097,33.48018,-112.037007,"EB THOMAS RD NS 21ST ST
",E,60061,SHELTERS,-12471902.57,3959214.652
2098,33.479667,-112.245835,"EB THOMAS RD FS 87TH AVE
",W,58338,SHELTERS,-12495149.2,3959146.185
2099,33.479667,-112.245835,"EB THOMAS RD FS 87TH AVE
",E,35200,SHELTERS,-12495149.2,3959146.185
2100,33.479881,-112.238505,"WB THOMAS RD FS 83RD AVE
",E,58367,SHELTERS,-12494333.22,3959174.746
2101,33.479881,-112.238505,"WB THOMAS RD FS 83RD AVE
",W,34872,SHELTERS,-12494333.22,3959174.746
2102,33.377962,-112.081827,"NB 7TH AVE FS BASELINE RD
",S,51087,SHELTERS,-12476891.91,3945580.23
2103,33.377962,-112.081827,"NB 7TH AVE FS BASELINE RD
",N,31019,SHELTERS,-12476891.91,3945580.23
2104,33.319307,-111.976281,"SB 50TH ST FS RAY RD
",N,87478,SHELTERS,-12465142.58,3937763.727
2105,33.319307,-111.976281,"SB 50TH ST FS RAY RD
",S,53051,SHELTERS,-12465142.58,3937763.727
2106,33.67988,-111.97752,"SB TATUM BLVD FS DEER VALLEY RD
",NE,153746,SHELTERS,-12465280.51,3985898.301
2107,33.67988,-111.97752,"SB TATUM BLVD FS DEER VALLEY RD
",S,88480,SHELTERS,-12465280.51,3985898.301
2108,33.676245,-111.977612,"SB TATUM BLVD FS ROSE GARDEN LN
",NE,153746,SHELTERS,-12465290.75,3985412.044
2109,33.676245,-111.977612,"SB TATUM BLVD FS ROSE GARDEN LN
",S,88480,SHELTERS,-12465290.75,3985412.044
2110,33.604994,-112.055005,"EB THUNDERBIRD RD NS POINTE GOLF CLUB DR
",NW,77484,SHELTERS,-12473906.1,3975884.894
2111,33.604994,-112.055005,"EB THUNDERBIRD RD NS POINTE GOLF CLUB DR
",SE,45821,SHELTERS,-12473906.1,3975884.894
2112,33.611473,-112.012508,"EB THUNDERBIRD RD FS 32ND ST
",W,44192,SHELTERS,-12469175.35,3976750.892
2113,33.611473,-112.012508,"EB THUNDERBIRD RD FS 32ND ST
",E,27611,SHELTERS,-12469175.35,3976750.892
2114,33.494349,-112.255803,"WB INDIAN SCHOOL RD FS 91ST AVE
",E,69566,SHELTERS,-12496258.83,3961105.863
2115,33.494349,-112.255803,"WB INDIAN SCHOOL RD FS 91ST AVE
",W,41436,SHELTERS,-12496258.83,3961105.863
2116,33.494382,-112.273303,"WB INDIAN SCHOOL RD FS 99TH AVE
",E,79740,SHELTERS,-12498206.92,3961110.268
2117,33.494382,-112.273303,"WB INDIAN SCHOOL RD FS 99TH AVE
",W,47008,SHELTERS,-12498206.92,3961110.268
2118,33.494116,-112.254369,"EB INDIAN SCHOOL RD FS 91ST AVE
",W,59472,SHELTERS,-12496099.2,3961074.76
2119,33.494116,-112.254369,"EB INDIAN SCHOOL RD FS 91ST AVE
",E,35550,SHELTERS,-12496099.2,3961074.76
2120,33.611771,-111.995201,"EB THUNDERBIRD RD FS 40TH ST
",W,84657,SHELTERS,-12467248.75,3976790.725
2121,33.611771,-111.995201,"EB THUNDERBIRD RD FS 40TH ST
",E,50105,SHELTERS,-12467248.75,3976790.725
2122,33.611771,-111.995201,EB THUNDERBIRD RD FS 40TH ST,N,0,BENCHES,-12467248.75,3976790.725
2123,33.607536,-112.064317,"EB THUNDERBIRD RD FS 7TH ST
",W,77821,SHELTERS,-12474942.7,3976224.656
2124,33.607536,-112.064317,"EB THUNDERBIRD RD FS 7TH ST
",E,45832,SHELTERS,-12474942.7,3976224.656
2125,33.392133,-112.083853,"EB SOUTHERN AVE FS 9TH AVE
",W,72639,SHELTERS,-12477117.44,3947469.481
2126,33.392133,-112.083853,"EB SOUTHERN AVE FS 9TH AVE
",E,43066,SHELTERS,-12477117.44,3947469.481
2127,33.479464,-112.258684,"EB THOMAS RD FS 93RD AVE
",E,52115,SHELTERS,-12496579.54,3959119.092
2128,33.479464,-112.258684,"EB THOMAS RD FS 93RD AVE
",W,28943,SHELTERS,-12496579.54,3959119.092
2129,33.423231,-112.203836,"NB 67TH AVE FS LOWER BUCKEYE RD
",S,40076,SHELTERS,-12490473.89,3951616.487
2130,33.423231,-112.203836,"NB 67TH AVE FS LOWER BUCKEYE RD
",N,22681,SHELTERS,-12490473.89,3951616.487
2131,33.654967,-112.013148,"EB UNION HILLS DR FS 32ND ST
",W,90499,SHELTERS,-12469246.6,3982566.084
2132,33.654967,-112.013148,"EB UNION HILLS DR FS 32ND ST
",E,53584,SHELTERS,-12469246.6,3982566.084
2133,33.654967,-112.013148,EB UNION HILLS DR FS 32ND ST,N,0,BENCHES,-12469246.6,3982566.084
2134,33.377866,-112.105253,"WB BASELINE RD FS 21ST DR
",E,93586,SHELTERS,-12479499.68,3945567.432
2135,33.377866,-112.105253,"WB BASELINE RD FS 21ST DR
",W,54568,SHELTERS,-12479499.68,3945567.432
2136,33.655081,-112.008708,"EB UNION HILLS DR FS 34TH ST
",W,90499,SHELTERS,-12468752.34,3982581.329
2137,33.655081,-112.008708,"EB UNION HILLS DR FS 34TH ST
",E,53584,SHELTERS,-12468752.34,3982581.329
2138,33.654993,-112.004705,"EB UNION HILLS DR NS 36TH ST
",W,90499,SHELTERS,-12468306.73,3982569.561
2139,33.654993,-112.004705,"EB UNION HILLS DR NS 36TH ST
",E,53584,SHELTERS,-12468306.73,3982569.561
2140,33.655076,-111.995507,"EB UNION HILLS DR FS 40TH ST
",W,42933,SHELTERS,-12467282.81,3982580.661
2141,33.655076,-111.995507,"EB UNION HILLS DR FS 40TH ST
",E,26502,SHELTERS,-12467282.81,3982580.661
2142,33.65474,-112.064973,"EB UNION HILLS DR FS 7TH ST
",W,56390,SHELTERS,-12475015.73,3982535.726
2143,33.65474,-112.064973,"EB UNION HILLS DR FS 7TH ST
",E,37227,SHELTERS,-12475015.73,3982535.726
2144,33.65474,-112.060789,"EB UNION HILLS DR FS 9TH ST
",W,61995,SHELTERS,-12474549.97,3982535.726
2145,33.65474,-112.060789,"EB UNION HILLS DR FS 9TH ST
",E,37227,SHELTERS,-12474549.97,3982535.726
2146,33.698399,-112.130535,"EB PINNACLE PEAK RD FS HANCE BLVD
",W,46829,SHELTERS,-12482314.06,3988375.92
2147,33.698399,-112.130535,"EB PINNACLE PEAK RD FS HANCE BLVD
",E,28647,SHELTERS,-12482314.06,3988375.92
2148,33.666098,-112.134484,"NB 35TH AVE FS BEHREND DR
",S,66394,SHELTERS,-12482753.66,3984054.782
2149,33.666098,-112.134484,"NB 35TH AVE FS BEHREND DR
",N,39917,SHELTERS,-12482753.66,3984054.782
2150,33.6845,-112.134587,"NB 35TH AVE FS DEER VALLEY RD
",S,46770,SHELTERS,-12482765.13,3986516.351
2151,33.6845,-112.134587,"NB 35TH AVE FS DEER VALLEY RD
",N,28555,SHELTERS,-12482765.13,3986516.351
2152,33.654793,-112.030207,"EB UNION HILLS DR FS CAVE CREEK RD
",W,57270,SHELTERS,-12471145.6,3982542.814
2153,33.654793,-112.030207,"EB UNION HILLS DR FS CAVE CREEK RD
",E,34585,SHELTERS,-12471145.6,3982542.814
2154,33.654793,-112.030207,EB UNION HILLS DR FS CAVE CREEK RD,N,0,BENCHES,-12471145.6,3982542.814
2155,33.662648,-112.134486,"NB 35TH AVE FS YORKSHIRE DR
",S,66394,SHELTERS,-12482753.88,3983593.346
2156,33.662648,-112.134486,"NB 35TH AVE FS YORKSHIRE DR
",N,39917,SHELTERS,-12482753.88,3983593.346
2157,33.683348,-112.134886,"SB 35TH AVE FS DEER VALLEY RD
",N,58336,SHELTERS,-12482798.41,3986362.237
2158,33.683348,-112.134886,"SB 35TH AVE FS DEER VALLEY RD
",S,35256,SHELTERS,-12482798.41,3986362.237
2159,33.698467,-112.131403,"WB PINNACLE PEAK RD FS HANCE BLVD
",E,46812,SHELTERS,-12482410.68,3988385.018
2160,33.698467,-112.131403,"WB PINNACLE PEAK RD FS HANCE BLVD
",W,28664,SHELTERS,-12482410.68,3988385.018
2161,33.66882,-112.03083,"SB CAVE CREEK RD FS BEARDSLEY RD
",N,77326,SHELTERS,-12471214.95,3984418.861
2162,33.66882,-112.03083,"SB CAVE CREEK RD FS BEARDSLEY RD
",S,45191,SHELTERS,-12471214.95,3984418.861
2163,33.625761,-111.942507,"EB GREENWAY PKY FS 64TH ST
",W,87907,SHELTERS,-12461382.88,3978660.888
2164,33.625761,-111.942507,"EB GREENWAY PKY FS 64TH ST
",E,52796,SHELTERS,-12461382.88,3978660.888
2165,33.631321,-112.029828,"EB GREENWAY PKY FS CAVE CREEK RD
",W,67810,SHELTERS,-12471103.41,3979404.225
2166,33.631321,-112.029828,"EB GREENWAY PKY FS CAVE CREEK RD
",E,40596,SHELTERS,-12471103.41,3979404.225
2167,33.626155,-112.019164,"EB GREENWAY RD FS 29TH ST
",W,69587,SHELTERS,-12469916.3,3978713.562
2168,33.626155,-112.019164,"EB GREENWAY RD FS 29TH ST
",E,41569,SHELTERS,-12469916.3,3978713.562
2169,33.626156,-111.995329,"EB GREENWAY RD FS 40TH ST
",W,80072,SHELTERS,-12467263,3978713.695
2170,33.626156,-111.995329,"EB GREENWAY RD FS 40TH ST
",E,47307,SHELTERS,-12467263,3978713.695
2171,33.625822,-111.959661,"EB GREENWAY RD FS 56TH ST
",W,72815,SHELTERS,-12463292.45,3978669.043
2172,33.625822,-111.959661,"EB GREENWAY RD FS 56TH ST
",E,43205,SHELTERS,-12463292.45,3978669.043
2173,33.420794,-112.002806,"EB UNIVERSITY DR FS 36TH ST
",W,69671,SHELTERS,-12468095.33,3951291.453
2174,33.420794,-112.002806,"EB UNIVERSITY DR FS 36TH ST
",NE,41858,SHELTERS,-12468095.33,3951291.453
2175,33.420794,-112.002806,EB UNIVERSITY DR FS 36TH ST,N,0,BENCHES,-12468095.33,3951291.453
2176,33.625579,-112.099076,"EB GREENWAY PKY FS 19TH AVE
",W,70249,SHELTERS,-12478812.06,3978636.557
2177,33.625579,-112.099076,"EB GREENWAY PKY FS 19TH AVE
",E,41754,SHELTERS,-12478812.06,3978636.557
2178,33.622871,-111.926053,"WB GREENWAY PKY FS SCOTTSDALE RD
",E,49952,SHELTERS,-12459551.23,3978274.532
2179,33.622871,-111.926053,"WB GREENWAY PKY FS SCOTTSDALE RD
",W,30428,SHELTERS,-12459551.23,3978274.532
2180,33.626415,-112.020517,"WB GREENWAY RD FS 29TH ST
",E,67984,SHELTERS,-12470066.91,3978748.321
2181,33.626415,-112.020517,"WB GREENWAY RD FS 29TH ST
",W,40421,SHELTERS,-12470066.91,3978748.321
2182,33.625988,-111.94333,"WB GREENWAY RD FS 64TH ST
",E,72726,SHELTERS,-12461474.49,3978691.236
2183,33.625988,-111.94333,"WB GREENWAY RD FS 64TH ST
",W,43523,SHELTERS,-12461474.49,3978691.236
2184,33.626279,-111.978573,"WB GREENWAY RD FS TATUM BLVD
",E,76512,SHELTERS,-12465397.73,3978730.139
2185,33.626279,-111.978573,"WB GREENWAY RD FS TATUM BLVD
",W,45275,SHELTERS,-12465397.73,3978730.139
2186,33.377906,-112.009378,"EB BASELINE RD FS 34TH ST
",W,111070,SHELTERS,-12468826.92,3945572.764
2187,33.377906,-112.009378,"EB BASELINE RD FS 34TH ST
",E,64582,SHELTERS,-12468826.92,3945572.764
2188,33.421695,-111.980707,"EB UNIVERSITY DR FS 47TH ST
",W,56616,SHELTERS,-12465635.28,3951411.623
2189,33.421695,-111.980707,"EB UNIVERSITY DR FS 47TH ST
",E,34610,SHELTERS,-12465635.28,3951411.623
2190,33.421695,-111.980707,EB UNIVERSITY DR FS 48TH ST,N,0,BENCHES,-12465635.28,3951411.623
2191,33.640193,-112.055807,"EB BELL RD FS 12TH ST
",W,83563,SHELTERS,-12473995.38,3980590.456
2192,33.640193,-112.055807,"EB BELL RD FS 12TH ST
",E,49213,SHELTERS,-12473995.38,3980590.456
2193,33.640193,-112.055807,EB BELL RD FS 12TH ST,N,0,BENCHES,-12473995.38,3980590.456
2194,33.417293,-112.006008,"EB UNIVERSITY DR MB ELWOOD ST
",W,69447,SHELTERS,-12468451.78,3950824.523
2195,33.417293,-112.006008,"EB UNIVERSITY DR MB ELWOOD ST
",NE,41303,SHELTERS,-12468451.78,3950824.523
2196,33.417293,-112.006008,EB UNIVERSITY DR FS 34TH ST,N,0,BENCHES,-12468451.78,3950824.523
2197,33.640195,-112.052005,"EB BELL RD FS 14TH ST
",W,84162,SHELTERS,-12473572.14,3980590.723
2198,33.640195,-112.052005,"EB BELL RD FS 14TH ST
",E,49226,SHELTERS,-12473572.14,3980590.723
2199,33.450867,-111.96701,"EB VAN BUREN ST FS 53RD ST
",N,26730,BENCHES,-12464110.54,3955303.073
2200,33.42279,-112.220579,"EB LOWER BUCKEYE RD FS 75TH AVE
",W,98278,SHELTERS,-12492337.71,3951557.668
2201,33.42279,-112.220579,"EB LOWER BUCKEYE RD FS 75TH AVE
",E,57411,SHELTERS,-12492337.71,3951557.668
2202,33.640194,-112.047707,"EB BELL RD FS 16TH ST
",W,96332,SHELTERS,-12473093.69,3980590.589
2203,33.640194,-112.047707,"EB BELL RD FS 16TH ST
",E,55570,SHELTERS,-12473093.69,3980590.589
2204,33.640193,-112.043505,"EB BELL RD FS 18TH ST
",W,96332,SHELTERS,-12472625.92,3980590.456
2205,33.640193,-112.043505,"EB BELL RD FS 18TH ST
",E,56136,SHELTERS,-12472625.92,3980590.456
2206,33.640193,-112.043505,EB BELL RD FS 18TH ST,N,0,BENCHES,-12472625.92,3980590.456
2207,33.451037,-111.986315,"EB VAN BUREN ST FS 44TH ST
",W,40026,SHELTERS,-12466259.56,3955325.755
2208,33.451037,-111.986315,"EB VAN BUREN ST FS 44TH ST
",E,24978,SHELTERS,-12466259.56,3955325.755
2209,33.451011,-111.978269,"EB VAN BUREN ST FS 48TH ST
",W,48092,SHELTERS,-12465363.89,3955322.286
2210,33.451011,-111.978269,"EB VAN BUREN ST FS 48TH ST
",E,29362,SHELTERS,-12465363.89,3955322.286
2211,33.450919,-111.960217,"EB VAN BUREN ST FS 56TH ST
",W,30935,SHELTERS,-12463354.35,3955310.011
2212,33.450919,-111.960217,"EB VAN BUREN ST FS 56TH ST
",E,19769,SHELTERS,-12463354.35,3955310.011
2213,33.451295,-112.067193,"EB VAN BUREN ST FS 5TH ST
",W,66464,SHELTERS,-12475262.86,3955360.177
2214,33.451295,-112.067193,"EB VAN BUREN ST FS 5TH ST
",E,38468,SHELTERS,-12475262.86,3955360.177
2215,33.451281,-112.064826,"EB VAN BUREN ST FS 7TH ST
",W,39790,SHELTERS,-12474999.37,3955358.309
2216,33.451281,-112.064826,"EB VAN BUREN ST FS 7TH ST
",E,25096,SHELTERS,-12474999.37,3955358.309
2217,33.451325,-112.073406,"EB VAN BUREN ST FS CENTRAL AVE
",W,64598,SHELTERS,-12475954.49,3955364.179
2218,33.451325,-112.073406,"EB VAN BUREN ST FS CENTRAL AVE
",E,38952,SHELTERS,-12475954.49,3955364.179
2219,33.640293,-112.039007,"EB BELL RD FS 20TH ST
",W,96332,SHELTERS,-12472125.21,3980603.827
2220,33.640293,-112.039007,"EB BELL RD FS 20TH ST
",E,55570,SHELTERS,-12472125.21,3980603.827
